 4540.00    1.0820        12379.        12379.    
 4530.00    1.0820        12352.        12352.    
 4520.00    1.0820        12324.        12324.    
 4510.00    1.0820        12297.        12297.    
 4500.00    1.0820        12270.        12270.    
 4490.00    1.0820        12242.        12242.    
 4480.00    1.0820        12215.        12215.    
 4470.00    1.0820        12188.        12188.    
 4460.00    1.0820        12161.        12161.    
 4450.00    1.0820        12133.        12133.    
 4440.00    1.0820        12106.        12106.    
 4430.00    1.0820        12079.        12079.    
 4420.00    1.0820        12052.        12052.    
 4410.00    1.0820        12024.        12024.    
 4400.00    1.0820        11997.        11997.    
 4390.00    1.0820        11970.        11970.    
 4380.00    1.0820        11943.        11943.    
 4370.00    1.0820        11915.        11915.    
 4360.00    1.0820        11888.        11888.    
 4350.00    1.0820        11861.        11861.    
 4340.00    1.0820        11834.        11834.    
 4330.00    1.0820        11806.        11806.    
 4320.00    1.0820        11779.        11779.    
 4310.00    1.0820        11752.        11752.    
 4300.00    1.0820        11725.        11725.    
 4290.00    1.0820        11697.        11697.    
 4280.00    1.0820        11670.        11670.    
 4270.00    1.0820        11643.        11643.    
 4260.00    1.0820        11615.        11615.    
 4250.00    1.0820        11588.        11588.    
 4240.00    1.0820        11561.        11561.    
 4230.00    1.0820        11534.        11534.    
 4220.00    1.0820        11506.        11506.    
 4210.00    1.0820        11479.        11479.    
 4200.00    1.0820        11452.        11452.    
 4190.00    1.0820        11425.        11425.    
 4180.00    1.0820        11397.        11397.    
 4170.00    1.0820        11370.        11370.    
 4160.00    1.0820        11343.        11343.    
 4150.00    1.0820        11316.        11316.    
 4140.00    1.0820        11288.        11288.    
 4130.00    1.0820        11261.        11261.    
 4120.00    1.0820        11234.        11234.    
 4110.00    1.0820        11207.        11207.    
 4100.00    1.0820        11179.        11179.    
 4090.00    1.0820        11152.        11152.    
 4080.00    1.0820        11125.        11125.    
 4070.00    1.0820        11098.        11098.    
 4060.00    1.0820        11070.        11070.    
 4050.00    1.0820        11043.        11043.    
 4040.00    1.0820        11016.        11016.    
 4030.00    1.0820        10989.        10989.    
 4020.00    1.0820        10961.        10961.    
 4010.00    1.0820        10934.        10934.    
 4000.00    1.0820        10907.        10907.    
 3990.00    1.0820        10879.        10879.    
 3980.00    1.0820        10852.        10852.    
 3970.00    1.0820        10825.        10825.    
 3960.00    1.0820        10798.        10798.    
 3950.00    1.0820        10770.        10770.    
 3940.00    1.0820        10743.        10743.    
 3930.00    1.0820        10716.        10716.    
 3920.00    1.0820        10689.        10689.    
 3910.00    1.0820        10661.        10661.    
 3900.00    1.0820        10634.        10634.    
 3890.00    1.0820        10607.        10607.    
 3880.00    1.0820        10580.        10580.    
 3870.00    1.0820        10552.        10552.    
 3860.00    1.0820        10525.        10525.    
 3850.00    1.0820        10498.        10498.    
 3840.00    1.0820        10471.        10471.    
 3830.00    1.0820        10443.        10443.    
 3820.00    1.0820        10416.        10416.    
 3810.00    1.0820        10389.        10389.    
 3800.00    1.0820        10362.        10362.    
 3790.00    1.0820        10334.        10334.    
 3780.00    1.0820        10307.        10307.    
 3770.00    1.0820        10280.        10280.    
 3760.00    1.0820        10252.        10252.    
 3750.00    1.0820        10225.        10225.    
 3740.00    1.0820        10198.        10198.    
 3730.00    1.0820        10171.        10171.    
 3720.00    1.0820        10143.        10143.    
 3710.00    1.0820        10116.        10116.    
 3700.00    1.0820        10089.        10089.    
 3690.00    1.0820        10062.        10062.    
 3680.00    1.0820        10034.        10034.    
 3670.00    1.0820        10007.        10007.    
 3660.00    1.0820        9979.9        9979.9    
 3650.00    1.0820        9952.6        9952.6    
 3640.00    1.0820        9925.4        9925.4    
 3630.00    1.0820        9898.1        9898.1    
 3620.00    1.0820        9870.8        9870.8    
 3610.00    1.0820        9843.6        9843.6    
 3600.00    1.0820        9816.3        9816.3    
 3590.00    1.0820        9789.1        9789.1    
 3580.00    1.0820        9761.8        9761.8    
 3570.00    1.0820        9734.5        9734.5    
 3560.00    1.0820        9707.3        9707.3    
 3550.00    1.0820        9680.0        9680.0    
 3540.00    1.0820        9652.8        9652.8    
 3530.00    1.0820        9625.5        9625.5    
 3520.00    1.0820        9598.2        9598.2    
 3510.00    1.0820        9571.0        9571.0    
 3500.00    1.0820        9543.7        9543.7    
 3490.00    1.0820        9516.5        9516.5    
 3480.00    1.0820        9489.2        9489.2    
 3470.00    1.0820        9461.9        9461.9    
 3460.00    1.0820        9434.7        9434.7    
 3450.00    1.0820        9407.4        9407.4    
 3440.00    1.0820        9380.2        9380.2    
 3430.00    1.0820        9352.9        9352.9    
 3420.00    1.0820        9325.6        9325.6    
 3410.00    1.0820        9298.4        9298.4    
 3400.00    1.0820        9271.1        9271.1    
 3390.00    1.0820        9243.9        9243.9    
 3380.00    1.0820        9216.6        9216.6    
 3370.00    1.0820        9189.3        9189.3    
 3360.00    1.0820        9162.1        9162.1    
 3350.00    1.0820        9134.8        9134.8    
 3340.00    1.0820        9107.6        9107.6    
 3330.00    1.0820        9080.3        9080.3    
 3320.00    1.0820        9053.0        9053.0    
